kline,1647923596592,ETHUSDT,1647923580000,1647923639999,1m,786783694,786784157,3037.40000000,3037.02000000,3039.05000000,3037.01000000,177.93960000,464,False,540582.59080400,151.88980000,461453.72216700
kline,1647923598630,ETHUSDT,1647923580000,1647923639999,1m,786783694,786784198,3037.40000000,3037.14000000,3039.05000000,3037.01000000,191.23020000,505,False,580946.47355700,165.17650000,501805.76058100
kline,1647923600694,ETHUSDT,1647923580000,1647923639999,1m,786783694,786784290,3037.40000000,3037.34000000,3039.05000000,3037.01000000,207.10140000,597,False,629150.24864400,176.07540000,534907.79346500
kline,1647923602714,ETHUSDT,1647923580000,1647923639999,1m,786783694,786784341,3037.40000000,3037.77000000,3039.05000000,3036.75000000,251.23520000,648,False,763192.33752000,189.29550000,575062.94764300
kline,1647923604784,ETHUSDT,1647923580000,1647923639999,1m,786783694,786784364,3037.40000000,3037.96000000,3039.05000000,3036.75000000,258.32350000,671,False,784724.82317300,193.83920000,588865.65919600
kline,1647923607118,ETHUSDT,1647923580000,1647923639999,1m,786783694,786784393,3037.40000000,3037.99000000,3039.05000000,3036.75000000,281.06730000,700,False,853820.19312800,209.67460000,636973.39794100
kline,1647923609351,ETHUSDT,1647923580000,1647923639999,1m,786783694,786784432,3037.40000000,3037.12000000,3039.05000000,3036.75000000,304.26130000,739,False,924271.71567300,226.64950000,688532.82814400
kline,1647923611366,ETHUSDT,1647923580000,1647923639999,1m,786783694,786784465,3037.40000000,3037.96000000,3039.05000000,3036.75000000,317.48580000,772,False,964439.24085800,236.69370000,719040.88195300
kline,1647923613541,ETHUSDT,1647923580000,1647923639999,1m,786783694,786784510,3037.40000000,3038.64000000,3039.05000000,3036.75000000,382.13390000,817,False,1160850.10276100,289.66710000,879978.27680700
kline,1647923615647,ETHUSDT,1647923580000,1647923639999,1m,786783694,786784567,3037.40000000,3037.80000000,3039.05000000,3036.75000000,421.57570000,874,False,1280688.47085400,305.38750000,927739.98478000
kline,1647923617696,ETHUSDT,1647923580000,1647923639999,1m,786783694,786784584,3037.40000000,3038.25000000,3039.05000000,3036.75000000,432.30610000,891,False,1313287.08023000,316.11790000,960338.59415600
kline,1647923619726,ETHUSDT,1647923580000,1647923639999,1m,786783694,786784608,3037.40000000,3038.99000000,3039.05000000,3036.75000000,436.64070000,915,False,1326457.86226200,319.14870000,969547.55365200
kline,1647923621931,ETHUSDT,1647923580000,1647923639999,1m,786783694,786784642,3037.40000000,3038.62000000,3039.05000000,3036.75000000,453.80960000,949,False,1378629.79031200,330.21630000,1003178.36867500
kline,1647923623943,ETHUSDT,1647923580000,1647923639999,1m,786783694,786784672,3037.40000000,3039.14000000,3039.14000000,3036.75000000,472.23830000,979,False,1434630.97072100,342.14840000,1039437.92525900
kline,1647923626005,ETHUSDT,1647923580000,1647923639999,1m,786783694,786784713,3037.40000000,3038.25000000,3039.27000000,3036.75000000,498.53720000,1020,False,1514548.85103800,353.76430000,1074734.95001400
kline,1647923628079,ETHUSDT,1647923580000,1647923639999,1m,786783694,786784785,3037.40000000,3039.14000000,3039.28000000,3036.75000000,547.30760000,1092,False,1662732.70154400,400.80390000,1217658.57360900
kline,1647923630124,ETHUSDT,1647923580000,1647923639999,1m,786783694,786784805,3037.40000000,3038.54000000,3039.28000000,3036.75000000,562.58210000,1112,False,1709148.86022300,414.32840000,1258756.49710800
kline,1647923632208,ETHUSDT,1647923580000,1647923639999,1m,786783694,786784854,3037.40000000,3039.27000000,3039.42000000,3036.75000000,615.96900000,1161,False,1871397.53835300,446.70320000,1357148.11656900
kline,1647923634237,ETHUSDT,1647923580000,1647923639999,1m,786783694,786784886,3037.40000000,3038.54000000,3039.42000000,3036.75000000,637.17920000,1193,False,1935847.65569400,459.40590000,1395746.46027200
kline,1647923636249,ETHUSDT,1647923580000,1647923639999,1m,786783694,786784921,3037.40000000,3038.01000000,3039.42000000,3036.75000000,664.78110000,1228,False,2019715.76171000,480.37010000,1459446.91454000
kline,1647923638434,ETHUSDT,1647923580000,1647923639999,1m,786783694,786784950,3037.40000000,3038.15000000,3039.42000000,3036.75000000,680.36480000,1257,False,2067059.41101200,495.91920000,1506685.44904200
kline,1647923640002,ETHUSDT,1647923580000,1647923639999,1m,786783694,786784988,3037.40000000,3038.50000000,3039.42000000,3036.75000000,685.35830000,1295,True,2082230.51281100,499.22110000,1516717.19583700
kline,1647923642022,ETHUSDT,1647923640000,1647923699999,1m,786784989,786785072,3038.50000000,3038.01000000,3038.50000000,3037.98000000,53.55340000,84,False,162707.70436300,14.92920000,45356.25024800
